strategy_code,future_id,region,time_period,difference_variable,difference_value,variable,value
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,7,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,8,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,9,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,10,pop_lvst_buffalo,973.0,cb:lvst:lvst_value:livestock_produced:buffalo,252980.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,11,pop_lvst_buffalo,1380.0,cb:lvst:lvst_value:livestock_produced:buffalo,358800.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,12,pop_lvst_buffalo,1787.0,cb:lvst:lvst_value:livestock_produced:buffalo,464620.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,13,pop_lvst_buffalo,2187.0,cb:lvst:lvst_value:livestock_produced:buffalo,568620.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,14,pop_lvst_buffalo,2578.0,cb:lvst:lvst_value:livestock_produced:buffalo,670280.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,15,pop_lvst_buffalo,2955.0,cb:lvst:lvst_value:livestock_produced:buffalo,768300.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,16,pop_lvst_buffalo,3317.0,cb:lvst:lvst_value:livestock_produced:buffalo,862420.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,17,pop_lvst_buffalo,3666.0,cb:lvst:lvst_value:livestock_produced:buffalo,953160.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,18,pop_lvst_buffalo,3995.0,cb:lvst:lvst_value:livestock_produced:buffalo,1038700.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,19,pop_lvst_buffalo,4306.0,cb:lvst:lvst_value:livestock_produced:buffalo,1119560.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,20,pop_lvst_buffalo,4597.0,cb:lvst:lvst_value:livestock_produced:buffalo,1195220.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,21,pop_lvst_buffalo,4866.0,cb:lvst:lvst_value:livestock_produced:buffalo,1265160.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,22,pop_lvst_buffalo,5113.0,cb:lvst:lvst_value:livestock_produced:buffalo,1329380.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,23,pop_lvst_buffalo,5336.0,cb:lvst:lvst_value:livestock_produced:buffalo,1387360.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,24,pop_lvst_buffalo,5533.0,cb:lvst:lvst_value:livestock_produced:buffalo,1438580.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,25,pop_lvst_buffalo,5703.0,cb:lvst:lvst_value:livestock_produced:buffalo,1482780.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,26,pop_lvst_buffalo,5846.0,cb:lvst:lvst_value:livestock_produced:buffalo,1519960.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,27,pop_lvst_buffalo,5960.0,cb:lvst:lvst_value:livestock_produced:buffalo,1549600.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,28,pop_lvst_buffalo,6045.0,cb:lvst:lvst_value:livestock_produced:buffalo,1571700.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,29,pop_lvst_buffalo,6098.0,cb:lvst:lvst_value:livestock_produced:buffalo,1585480.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,30,pop_lvst_buffalo,6120.0,cb:lvst:lvst_value:livestock_produced:buffalo,1591200.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,31,pop_lvst_buffalo,6375.0,cb:lvst:lvst_value:livestock_produced:buffalo,1657500.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,32,pop_lvst_buffalo,6688.0,cb:lvst:lvst_value:livestock_produced:buffalo,1738880.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,33,pop_lvst_buffalo,7051.0,cb:lvst:lvst_value:livestock_produced:buffalo,1833260.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,34,pop_lvst_buffalo,7458.0,cb:lvst:lvst_value:livestock_produced:buffalo,1939080.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,35,pop_lvst_buffalo,7900.0,cb:lvst:lvst_value:livestock_produced:buffalo,2054000.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,7,pop_lvst_cattle_dairy,0.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,8,pop_lvst_cattle_dairy,0.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,9,pop_lvst_cattle_dairy,0.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,0.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,10,pop_lvst_cattle_dairy,44152.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,11479520.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,11,pop_lvst_cattle_dairy,62599.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,16275740.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,12,pop_lvst_cattle_dairy,80993.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,21058180.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,13,pop_lvst_cattle_dairy,99102.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,25766520.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,14,pop_lvst_cattle_dairy,116749.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,30354740.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,15,pop_lvst_cattle_dairy,133801.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,34788260.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,16,pop_lvst_cattle_dairy,150178.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,39046280.0
TORNADO:AGRC:DEC_LOSSES_SUPPLY_CHAIN,0,iran,17,pop_lvst_cattle_dairy,165877.0,cb:lvst:lvst_value:livestock_produced:cattle_dairy,43128020.0
