strategy_code,future_id,region,time_period,difference_variable,difference_value,variable,value
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,7,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,8,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,9,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,10,pop_lvst_buffalo,973.0,cb:lvst:lvst_value:livestock_produced:buffalo,252980.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,11,pop_lvst_buffalo,1380.0,cb:lvst:lvst_value:livestock_produced:buffalo,358800.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,12,pop_lvst_buffalo,2759.0,cb:lvst:lvst_value:livestock_produced:buffalo,717340.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,13,pop_lvst_buffalo,4052.0,cb:lvst:lvst_value:livestock_produced:buffalo,1053520.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,14,pop_lvst_buffalo,5262.0,cb:lvst:lvst_value:livestock_produced:buffalo,1368120.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,15,pop_lvst_buffalo,6391.0,cb:lvst:lvst_value:livestock_produced:buffalo,1661660.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,16,pop_lvst_buffalo,7442.0,cb:lvst:lvst_value:livestock_produced:buffalo,1934920.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,17,pop_lvst_buffalo,8420.0,cb:lvst:lvst_value:livestock_produced:buffalo,2189200.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,18,pop_lvst_buffalo,9326.0,cb:lvst:lvst_value:livestock_produced:buffalo,2424760.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,19,pop_lvst_buffalo,10163.0,cb:lvst:lvst_value:livestock_produced:buffalo,2642380.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,20,pop_lvst_buffalo,10934.0,cb:lvst:lvst_value:livestock_produced:buffalo,2842840.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,21,pop_lvst_buffalo,11640.0,cb:lvst:lvst_value:livestock_produced:buffalo,3026400.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,22,pop_lvst_buffalo,12285.0,cb:lvst:lvst_value:livestock_produced:buffalo,3194100.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,23,pop_lvst_buffalo,12869.0,cb:lvst:lvst_value:livestock_produced:buffalo,3345940.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,24,pop_lvst_buffalo,13393.0,cb:lvst:lvst_value:livestock_produced:buffalo,3482180.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,25,pop_lvst_buffalo,13859.0,cb:lvst:lvst_value:livestock_produced:buffalo,3603340.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,26,pop_lvst_buffalo,14270.0,cb:lvst:lvst_value:livestock_produced:buffalo,3710200.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,27,pop_lvst_buffalo,14625.0,cb:lvst:lvst_value:livestock_produced:buffalo,3802500.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,28,pop_lvst_buffalo,14926.0,cb:lvst:lvst_value:livestock_produced:buffalo,3880760.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,29,pop_lvst_buffalo,15172.0,cb:lvst:lvst_value:livestock_produced:buffalo,3944720.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,30,pop_lvst_buffalo,15366.0,cb:lvst:lvst_value:livestock_produced:buffalo,3995160.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,31,pop_lvst_buffalo,15774.0,cb:lvst:lvst_value:livestock_produced:buffalo,4101240.0
TORNADO:LVST:INC_PRODUCTIVITY,0,iran,32,pop_lvst_buffalo,16227.0,cb:lvst:lvst_value:livestock_produced:buffalo,4219020.0
