"region","time_period","strategy_code","future_id","value","difference_value","difference_variable","variable"
"brazil",0,"PFLO:ALL_PLUR",0,-1224704735.81335,1224.70473581335,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",1,"PFLO:ALL_PLUR",0,178284898.170659,-178.284898170659,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",5,"PFLO:ALL_PLUR",0,530162358.353527,-530.162358353527,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",6,"PFLO:ALL_PLUR",0,-0.000182126314030029,1.82126314030029e-10,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",7,"PFLO:ALL_PLUR",0,0.000110098596906028,-1.10098596906028e-10,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",8,"PFLO:ALL_PLUR",0,5.71986902286881e-07,-5.71986902286881e-13,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",9,"PFLO:ALL_PLUR",0,4.33431068813661e-07,-4.33431068813661e-13,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",10,"PFLO:ALL_PLUR",0,5115347581.46497,-5115.34758146497,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",11,"PFLO:ALL_PLUR",0,-4531515611.5061,4531.5156115061,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",12,"PFLO:ALL_PLUR",0,-6002576834.84426,6002.57683484426,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",13,"PFLO:ALL_PLUR",0,-7151176788.80993,7151.17678880993,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",14,"PFLO:ALL_PLUR",0,-8929312966.73539,8929.31296673539,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",15,"PFLO:ALL_PLUR",0,-29517807263.4992,29517.8072634992,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",16,"PFLO:ALL_PLUR",0,-14826403485.7316,14826.4034857316,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",17,"PFLO:ALL_PLUR",0,124143064.212218,-124.143064212217,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",18,"PFLO:ALL_PLUR",0,-5513667767.78751,5513.66776778751,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",19,"PFLO:ALL_PLUR",0,-10577635403.3595,10577.6354033595,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",20,"PFLO:ALL_PLUR",0,-10344376413.9376,10344.3764139376,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",21,"PFLO:ALL_PLUR",0,-10078285235.902,10078.285235902,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",22,"PFLO:ALL_PLUR",0,-10013734921.8033,10013.7349218033,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",23,"PFLO:ALL_PLUR",0,-8037425857.41992,8037.42585741991,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",24,"PFLO:ALL_PLUR",0,-3956022009.87552,3956.02200987552,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",25,"PFLO:ALL_PLUR",0,10989328595.812,-10989.328595812,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",26,"PFLO:ALL_PLUR",0,-2915523672.12176,2915.52367212176,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",27,"PFLO:ALL_PLUR",0,-1032842182.08169,1032.84218208169,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",28,"PFLO:ALL_PLUR",0,-1884634723.41683,1884.63472341683,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",29,"PFLO:ALL_PLUR",0,-1166401759.77226,1166.40175977226,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",30,"PFLO:ALL_PLUR",0,-31727198607.3995,31727.1986073995,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",31,"PFLO:ALL_PLUR",0,5532264711.85064,-5532.26471185064,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",32,"PFLO:ALL_PLUR",0,6928404906.76377,-6928.40490676377,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",33,"PFLO:ALL_PLUR",0,6805854470.96977,-6805.85447096977,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",34,"PFLO:ALL_PLUR",0,3306320404.49381,-3306.32040449381,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",35,"PFLO:ALL_PLUR",0,1853772082.74344,-1853.77208274344,"nemomod_entc_discounted_capital*","cb:entc:technical_cost:electricity:capex"
"brazil",0,"PFLO:ALL_PLUR",0,-11697419.0625632,11.6974190625632,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",1,"PFLO:ALL_PLUR",0,-11249895.1389636,11.2498951389636,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",2,"PFLO:ALL_PLUR",0,-10464198.3764242,10.4641983764242,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",3,"PFLO:ALL_PLUR",0,-9914570.08080371,9.91457008080371,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",4,"PFLO:ALL_PLUR",0,-9914570.08078537,9.91457008078537,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",5,"PFLO:ALL_PLUR",0,-5162574.79289058,5.16257479289058,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",6,"PFLO:ALL_PLUR",0,-5147343.31428542,5.14734331428542,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",7,"PFLO:ALL_PLUR",0,-5151695.97533276,5.15169597533276,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",8,"PFLO:ALL_PLUR",0,-5155949.2214669,5.1559492214669,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",9,"PFLO:ALL_PLUR",0,-5160105.32331072,5.16010532331072,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",10,"PFLO:ALL_PLUR",0,46003038.1689926,-46.0030381689926,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",11,"PFLO:ALL_PLUR",0,7381514047.50607,-7381.51404750607,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",12,"PFLO:ALL_PLUR",0,14639637876.06,-14639.63787606,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",13,"PFLO:ALL_PLUR",0,21813854713.6241,-21813.8547136242,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",14,"PFLO:ALL_PLUR",0,28890221439.5127,-28890.2214395127,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",15,"PFLO:ALL_PLUR",0,34665401064.3527,-34665.4010643527,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",16,"PFLO:ALL_PLUR",0,41406601812.0235,-41406.6018120235,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",17,"PFLO:ALL_PLUR",0,48146223601.5735,-48146.2236015735,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",18,"PFLO:ALL_PLUR",0,54756901591.0472,-54756.9015910472,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",19,"PFLO:ALL_PLUR",0,61194948039.4895,-61194.9480394895,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",20,"PFLO:ALL_PLUR",0,67521801972.6235,-67521.8019726235,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",21,"PFLO:ALL_PLUR",0,73691595953.4135,-73691.5959534135,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",22,"PFLO:ALL_PLUR",0,79735262354.8512,-79735.2623548512,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",23,"PFLO:ALL_PLUR",0,85684712174.6247,-85684.7121746247,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",24,"PFLO:ALL_PLUR",0,91521148117.3738,-91521.1481173738,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",25,"PFLO:ALL_PLUR",0,97367663614.1829,-97367.6636141829,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",26,"PFLO:ALL_PLUR",0,102895770725.482,-102895.770725482,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",27,"PFLO:ALL_PLUR",0,108329450756.679,-108329.450756679,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",28,"PFLO:ALL_PLUR",0,113609963252.882,-113609.963252882,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",29,"PFLO:ALL_PLUR",0,118748077927.514,-118748.077927514,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",30,"PFLO:ALL_PLUR",0,123468192105.37,-123468.19210537,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",31,"PFLO:ALL_PLUR",0,128069015844.522,-128069.015844522,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",32,"PFLO:ALL_PLUR",0,132560797403.461,-132560.797403461,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",33,"PFLO:ALL_PLUR",0,136930145767.535,-136930.145767535,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",34,"PFLO:ALL_PLUR",0,141192972976.154,-141192.972976154,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",35,"PFLO:ALL_PLUR",0,145358821075.14,-145358.82107514,"nemomod_entc_discounted_operating*","cb:entc:technical_cost:electricity:opex"
"brazil",0,"PFLO:ALL_PLUR",0,-3.02861735690385e-06,-4.09272615797818e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",1,"PFLO:ALL_PLUR",0,2.0190782379359e-06,2.72848410531878e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",2,"PFLO:ALL_PLUR",0,-2.3161561557572e-06,-3.12994075102324e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",3,"PFLO:ALL_PLUR",0,-6.73026079311967e-06,-9.09494701772928e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",4,"PFLO:ALL_PLUR",0,-4.0381564758718e-06,-5.45696821063757e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",5,"PFLO:ALL_PLUR",0,6.73026079311967e-07,9.09494701772928e-13,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",6,"PFLO:ALL_PLUR",0,3.36513039655983e-07,4.54747350886464e-13,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",7,"PFLO:ALL_PLUR",0,-6.73026079311967e-07,-9.09494701772928e-13,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",8,"PFLO:ALL_PLUR",0,-1.00953911896795e-06,-1.36424205265939e-12,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",9,"PFLO:ALL_PLUR",0,0,0,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",10,"PFLO:ALL_PLUR",0,-6696.78344317617,-0.00904970735564348,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",11,"PFLO:ALL_PLUR",0,-471186.433939183,-0.636738424242139,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",12,"PFLO:ALL_PLUR",0,-2202692.96341447,-2.97661211272225,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",13,"PFLO:ALL_PLUR",0,-4560128.73667505,-6.16233613064196,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",14,"PFLO:ALL_PLUR",0,-7886557.97484638,-10.6575107768194,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",15,"PFLO:ALL_PLUR",0,85995278.2945081,116.209835533119,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",16,"PFLO:ALL_PLUR",0,94242710.4878367,127.355014172752,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",17,"PFLO:ALL_PLUR",0,99570964.9530514,134.555358044664,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",18,"PFLO:ALL_PLUR",0,101781448.533033,137.542498017613,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",19,"PFLO:ALL_PLUR",0,101096679.504859,136.617134466026,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",20,"PFLO:ALL_PLUR",0,98197907.9757946,132.699875642966,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",21,"PFLO:ALL_PLUR",0,94075518.9682584,127.129079686836,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",22,"PFLO:ALL_PLUR",0,90165015.9486226,121.844616146787,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",23,"PFLO:ALL_PLUR",0,84017174.43216,113.536722205622,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",24,"PFLO:ALL_PLUR",0,75692295.3858932,102.286885656612,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",25,"PFLO:ALL_PLUR",0,65249038.6816309,88.1743765967985,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",26,"PFLO:ALL_PLUR",0,52963905.5725242,71.5728453682759,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",27,"PFLO:ALL_PLUR",0,38594755.5318911,52.1550750430961,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",28,"PFLO:ALL_PLUR",0,22356280.2985856,30.2111895926832,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",29,"PFLO:ALL_PLUR",0,4288564.99224486,5.7953580976282,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",30,"PFLO:ALL_PLUR",0,-15576842.0823922,-21.0497865978273,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",31,"PFLO:ALL_PLUR",0,-35639945.3685361,-48.1620883358596,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",32,"PFLO:ALL_PLUR",0,-57607227.5127378,-77.847604746943,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",33,"PFLO:ALL_PLUR",0,-81464112.1855532,-110.086638088585,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",34,"PFLO:ALL_PLUR",0,-107197256.517479,-144.861157456053,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",35,"PFLO:ALL_PLUR",0,-134693436.88323,-182.018157950311,"prod_enfu_fuel_electricity_pj","cb:entc:technical_cost:electricity:transmission"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",5,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",6,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",7,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",8,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",9,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen","cb:enfu:fuel_cost:X:X"
"brazil",0,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",1,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",10,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",11,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",12,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",13,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",14,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",15,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",16,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",17,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",18,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",19,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",2,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",20,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",21,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",22,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",23,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",24,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",25,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",26,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",27,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",28,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",29,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",3,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",30,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",31,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",32,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",33,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",34,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",35,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
"brazil",4,"PFLO:ALL_PLUR",0,0,0,"totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas","cb:enfu:fuel_cost:X:X"
