strategy_code,future_id,region,time_period,difference_variable,difference_value,variable,value
PFLO:ALL_PLUR,0,brazil,0,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,1,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,2,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,3,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,4,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,5,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,6,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,7,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,8,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,9,pop_lvst_buffalo,0.0,cb:lvst:lvst_value:livestock_produced:buffalo,0.0
PFLO:ALL_PLUR,0,brazil,10,pop_lvst_buffalo,-304.0,cb:lvst:lvst_value:livestock_produced:buffalo,-79040.0
PFLO:ALL_PLUR,0,brazil,11,pop_lvst_buffalo,29258.0,cb:lvst:lvst_value:livestock_produced:buffalo,7607080.0
PFLO:ALL_PLUR,0,brazil,12,pop_lvst_buffalo,42404.0,cb:lvst:lvst_value:livestock_produced:buffalo,11025040.0
PFLO:ALL_PLUR,0,brazil,13,pop_lvst_buffalo,56031.0,cb:lvst:lvst_value:livestock_produced:buffalo,14568060.0
PFLO:ALL_PLUR,0,brazil,14,pop_lvst_buffalo,64767.0,cb:lvst:lvst_value:livestock_produced:buffalo,16839420.0
